_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
286760,4154377,2017,2020,1960,PRIVATE,06,York Centre,933-937 WILSON AVE,3,36,2020-10-15,76,Evaluation needs to be conducted in 2 years,15,3,4,5,4,4,3,N/A,4,N/A,N/A,4,4,5,3,4,3,N/A,4,3,N/A,N0632,43.729552423,-79.470558722,307126.804,4843063.258
286761,4154641,2017,2020,1969,PRIVATE,06,York Centre,12 GOLDFINCH CRT,12,143,2020-10-15,72,Evaluation needs to be conducted in 2 years,20,4,4,5,3,4,4,3,4,4,3,2,2,5,3,4,4,4,3,2,5,N0624,43.7709438668,-79.4509600239,308732.646,4847665.256
286762,4154370,2017,2020,1958,PRIVATE,06,York Centre,23 ANTHONY RD,3,12,2020-10-15,74,Evaluation needs to be conducted in 2 years,16,4,4,5,4,4,4,N/A,4,N/A,3,4,4,3,3,3,3,N/A,4,3,N/A,N0632,43.7303067168,-79.4602104154,307990.018,4843150.255
286763,4154234,2017,2020,1971,PRIVATE,07,Humber River-Black Creek,1825 FINCH AVE W,16,171,2020-10-14,65,Evaluation needs to be conducted in 1 year,19,3,3,4,3,3,4,3,3,3,N/A,3,4,4,3,3,3,3,4,3,3,W0730,43.757886117,-79.511912431,303825.107,4846214.47
286764,4154614,2017,2020,1950,PRIVATE,06,York Centre,1042 SHEPPARD AVE W,4,16,2020-10-14,89,Evaluation needs to be conducted in 3 years,16,5,4,5,4,5,4,N/A,4,N/A,N/A,5,5,5,4,4,5,5,4,3,N/A,N0624,43.7508224875,-79.4620209197,307843.201,4845429.41
286765,4154418,2017,2020,1945,PRIVATE,06,York Centre,11 CALVINGTON DR,3,11,2020-10-14,66,Evaluation needs to be conducted in 2 years,14,3,3,1,3,N/A,4,N/A,4,N/A,N/A,2,3,5,4,3,3,N/A,4,4,N/A,N0627,43.7333055043,-79.4840342127,306070.686,4843482.777
286766,4154382,2017,2020,1968,PRIVATE,06,York Centre,1277 WILSON AVE,4,80,2020-10-14,69,Evaluation needs to be conducted in 2 years,19,3,4,5,3,3,4,3,3,3,4,3,3,5,3,4,4,2,4,3,N/A,N0631,43.723649067,-79.492914942,305355.071,4842410.858
286767,4154391,NA,2020,1958,PRIVATE,06,York Centre,1477 WILSON AVE,4,42,2020-10-14,67,Evaluation needs to be conducted in 2 years,17,3,3,5,3,3,3,N/A,4,3,N/A,3,4,5,3,3,3,3,3,3,N/A,N0631,43.7210302198,-79.5035704823,304496.836,4842118.967
286768,4154307,2017,2020,1954,PRIVATE,05,York South-Weston,2423 KEELE ST,3,12,2020-10-14,92,Evaluation needs to be conducted in 3 years,15,4,4,5,5,4,5,N/A,4,N/A,N/A,5,4,5,5,5,5,N/A,5,4,N/A,W0523,43.710785688,-79.4782587773,306536.553,4840981.063
286769,4154306,2017,2020,1953,PRIVATE,05,York South-Weston,2421 KEELE ST,3,12,2020-10-14,91,Evaluation needs to be conducted in 3 years,15,4,4,5,5,4,5,N/A,4,N/A,N/A,5,4,5,4,5,5,N/A,5,4,N/A,W0523,43.7105271851,-79.478108176,306548.697,4840952.348
286770,4154305,2017,2020,1954,PRIVATE,05,York South-Weston,2419 KEELE ST,3,12,2020-10-14,87,Evaluation needs to be conducted in 3 years,15,4,4,5,5,4,4,N/A,4,N/A,N/A,5,4,5,3,5,5,N/A,4,4,N/A,W0523,43.7102443852,-79.4780441622,306553.864,4840920.932
286771,4154584,2017,2020,1956,PRIVATE,06,York Centre,11 ROSSEAU RD,3,11,2020-10-14,81,Evaluation needs to be conducted in 2 years,16,4,4,4,4,3,4,N/A,5,N/A,4,4,5,5,4,5,3,N/A,4,3,N/A,N0629,43.7424088558,-79.4365679178,309893.66,4844495.901
286772,4154304,2017,2020,1950,PRIVATE,05,York South-Weston,2417 KEELE ST,3,12,2020-10-14,56,Evaluation needs to be conducted in 1 year,15,3,2,2,2,2,3,N/A,2,N/A,N/A,3,3,5,3,3,3,N/A,3,3,N/A,W0523,43.7099657266,-79.4779872702,306558.457,4840889.976
286773,4154451,2017,2020,1977,PRIVATE,06,York Centre,117 WHITBURN CRES,3,61,2020-10-14,86,Evaluation needs to be conducted in 3 years,17,4,4,5,4,4,4,4,4,N/A,N/A,5,4,5,5,4,5,5,3,4,N/A,N0627,43.7388982847,-79.4917361524,305450.192,4844104.014
286774,4154452,2017,2020,1977,PRIVATE,06,York Centre,111 WHITBURN CRES,3,46,2020-10-14,87,Evaluation needs to be conducted in 3 years,17,4,4,5,4,4,4,4,4,N/A,N/A,5,4,5,5,5,5,5,3,4,N/A,N0627,43.7385153084,-79.4915401712,305465.98,4844061.47
286775,4154390,2017,2020,1971,PRIVATE,06,York Centre,1491 WILSON AVE,4,40,2020-10-14,85,Evaluation needs to be conducted in 2 years,17,4,4,5,4,4,4,N/A,4,5,N/A,4,5,5,4,4,4,4,4,4,N/A,N0631,43.7210593551,-79.5047297893,304403.425,4842122.21
286776,4327367,2018,2020,1949,PRIVATE,06,York Centre,12 ROSSEAU RD,3,11,2020-10-13,81,Evaluation needs to be conducted in 2 years,16,4,4,3,3,4,4,N/A,4,N/A,4,3,4,5,5,4,5,N/A,4,5,N/A,N0629,43.742014423,-79.4373039157,309843.087,4844439.041
286777,4154598,2017,2020,1955,PRIVATE,06,York Centre,10 ROSSEAU RD,3,11,2020-10-13,77,Evaluation needs to be conducted in 2 years,15,5,4,5,3,4,4,N/A,4,N/A,N/A,3,4,5,4,4,3,N/A,3,3,N/A,N0629,43.7418342537,-79.4371971572,309843.026,4844432.034
286778,4154613,2017,2020,1960,PRIVATE,06,York Centre,10 WILMINGTON AVE,3,39,2020-10-13,73,Evaluation needs to be conducted in 2 years,16,4,4,4,3,4,4,N/A,3,N/A,N/A,4,4,5,3,3,3,4,3,3,N/A,N0624,43.753111203,-79.453124981,308559.203,4845684.975
286779,4154635,2017,2020,1959,PRIVATE,06,York Centre,1 WILMINGTON AVE,3,11,2020-10-13,76,Evaluation needs to be conducted in 2 years,15,4,4,3,3,N/A,4,N/A,4,N/A,N/A,3,4,5,4,4,4,4,4,3,N/A,N0624,43.75301421,-79.451942218,308654.456,4845674.252
286780,4275811,2017,2020,1960,PRIVATE,06,York Centre,10 WYCOMBE RD,3,40,2020-10-13,81,Evaluation needs to be conducted in 2 years,17,4,4,5,4,4,4,N/A,5,5,3,4,5,4,3,5,4,N/A,3,3,N/A,N0627,43.7432824572,-79.4876757538,305808.244,4844545.228
286781,4154413,2017,2020,1954,PRIVATE,06,York Centre,1 WANDLE AVE,3,12,2020-10-13,75,Evaluation needs to be conducted in 2 years,15,4,4,3,3,4,4,N/A,4,N/A,N/A,4,4,5,4,4,3,N/A,4,2,N/A,N0627,43.7308109846,-79.483724006,306095.721,4843205.654
286782,4231973,2017,2020,1960,PRIVATE,06,York Centre,1 CANYON AVE,18,202,2020-10-13,82,Evaluation needs to be conducted in 2 years,19,3,5,5,5,3,5,4,3,5,4,3,4,5,4,4,3,5,4,4,N/A,N0624,43.7565096904,-79.4367503453,309877.805,4846062.436
286783,4155459,2017,2020,1968,PRIVATE,01,Etobicoke North,2548 KIPLING AVE,7,153,2020-10-11,75,Evaluation needs to be conducted in 2 years,17,4,3,4,3,4,5,N/A,2,3,N/A,3,4,5,4,4,4,3,5,4,N/A,W0123,43.745263651,-79.583968046,298021.44,4844815.616
286784,4155461,2017,2020,1960,PRIVATE,01,Etobicoke North,1865 MARTIN GROVE RD,12,92,2020-10-11,83,Evaluation needs to be conducted in 2 years,16,4,4,5,4,5,4,N/A,3,4,N/A,4,4,5,5,4,4,N/A,4,3,N/A,W0123,43.7425445347,-79.5934989026,297253.737,4844513.426
286785,4155347,2017,2020,1971,PRIVATE,02,Etobicoke Centre,105 LA ROSE AVE,12,180,2020-10-08,71,Evaluation needs to be conducted in 2 years,19,4,4,4,3,4,4,3,4,3,3,3,3,5,5,4,3,4,2,2,N/A,W0230,43.6852405955,-79.5206409439,303120.311,4838143.242
286786,4155345,2017,2020,1979,PRIVATE,02,Etobicoke Centre,165 LA ROSE AVE,12,211,2020-10-08,75,Evaluation needs to be conducted in 2 years,19,4,3,4,4,4,4,3,4,4,N/A,3,3,5,4,4,4,3,4,3,4,W0230,43.6839794618,-79.5249462549,302773.164,4838003.239
286787,4155341,2017,2020,1972,PRIVATE,02,Etobicoke Centre,39 RICHVIEW RD,20,234,2020-10-08,82,Evaluation needs to be conducted in 2 years,20,4,4,4,4,3,5,4,2,5,3,4,4,5,4,4,4,5,5,4,5,W0230,43.684216417,-79.515234861,303556.136,4838029.357
286788,4155458,2017,2020,1970,PRIVATE,01,Etobicoke North,1901 MARTIN GROVE RD,7,136,2020-10-06,81,Evaluation needs to be conducted in 2 years,17,3,4,5,4,3,5,N/A,2,5,N/A,3,5,5,5,4,3,5,5,3,N/A,W0123,43.745074163,-79.5949238666,297139.297,4844794.585
286789,4156492,2017,2020,1974,PRIVATE,07,Humber River-Black Creek,235 GOSFORD BLVD,15,131,2020-08-18,74,Evaluation needs to be conducted in 2 years,18,4,3,5,3,4,3,4,3,4,N/A,4,4,5,3,5,4,3,3,3,N/A,W0724,43.770115213,-79.522300555,302992.5,4847674.032
286790,4789395,2020,2020,2019,PRIVATE,03,Etobicoke-Lakeshore,571 PRINCE EDWARD DR N,8,115,2020-08-12,100,Evaluation needs to be conducted in 3 years,19,5,5,5,5,N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,W0322,43.6601858637,-79.5099928675,303978.296,4835359.585
286791,4156719,2017,2020,1900,PRIVATE,11,University-Rosedale,359 DAVENPORT RD,4,17,2020-03-13,43,Building Audit,15,3,1,4,2,1,3,N/A,3,N/A,N/A,2,3,2,1,2,1,2,2,N/A,N/A,S1127,NA,NA,312666.71,4837037.335
286792,4520827,2019,2020,2018,TCHC,08,Eglinton-Lawrence,20 ZACHARY CRT,7,77,2020-03-04,97,Evaluation needs to be conducted in 3 years,19,5,5,5,5,4,5,4,5,5,N/A,4,5,5,5,5,5,5,5,5,5,N0823,NA,NA,308987.948,4842332.775
286793,4716349,2020,2020,1928,PRIVATE,19,Beaches-East York,74 HUBBARD BLVD,3,12,2020-03-03,86,Evaluation needs to be conducted in 3 years,14,4,4,4,4,4,4,N/A,5,N/A,N/A,4,4,5,5,4,4,N/A,5,N/A,N/A,S1942,43.6691053883,-79.2911282812,321628.376,4836371.393
286794,4716071,2020,2020,1972,PRIVATE,07,Humber River-Black Creek,10 YORKWOODS GT,10,58,2020-02-25,66,Evaluation needs to be conducted in 2 years,18,3,3,4,3,3,3,3,2,3,N/A,3,4,5,3,3,2,4,4,4,N/A,W0730,43.751648415,-79.513392929,303705.771,4845521.521
286795,4706289,NA,2020,NA,PRIVATE,19,Beaches-East York,15 HUBBARD BLVD,3,17,2020-01-23,74,Evaluation needs to be conducted in 2 years,14,4,4,4,4,3,3,N/A,4,N/A,N/A,4,3,5,3,4,4,N/A,3,N/A,N/A,S1942,43.667990229,-79.2933921123,321446.125,4836247.048
286796,4620278,2019,2020,1929,PRIVATE,09,Davenport,915 ST CLAIR AVE W,3,18,2020-01-23,69,Evaluation needs to be conducted in 2 years,14,4,3,5,4,3,3,N/A,3,N/A,N/A,4,4,2,3,4,3,N/A,3,N/A,N/A,S0928,43.679681068,-79.433946431,310109.912,4837528.266
286797,4156108,2017,2020,1952,PRIVATE,03,Etobicoke-Lakeshore,2525 LAKE SHORE BLVD W,3,34,2020-01-17,84,Evaluation needs to be conducted in 2 years,15,4,4,3,5,4,5,N/A,4,N/A,N/A,4,4,5,4,4,4,N/A,4,5,N/A,W0336,43.6103321169,-79.4890126716,305671.224,4829821.083
286798,4155496,2017,2020,1952,PRIVATE,03,Etobicoke-Lakeshore,2543 LAKE SHORE BLVD W,3,55,2020-01-17,76,Evaluation needs to be conducted in 2 years,15,4,4,4,4,4,3,N/A,3,N/A,N/A,3,3,5,4,4,3,N/A,4,5,N/A,W0336,43.6095054646,-79.4897087235,305615.046,4829729.24
286799,4155468,2017,2020,1994,TCHC,01,Etobicoke North,900 QUEENS PLATE DR,16,204,2020-01-16,71,Evaluation needs to be conducted in 2 years,18,4,4,5,2,3,3,3,2,5,N/A,4,4,5,3,3,4,3,4,3,N/A,W0127,43.720003879,-79.603372534,296449.206,4842001.861
286800,4156250,2017,2020,1964,TCHC,13,Toronto Centre,295 SHUTER ST,16,300,2020-01-16,65,Evaluation needs to be conducted in 1 year,19,4,3,3,3,3,3,3,3,3,N/A,3,4,3,3,3,4,3,4,4,3,S1329,43.656446656,-79.365424701,315647.841,4834985.943
286801,4156181,2017,2020,1964,TCHC,13,Toronto Centre,285 SHUTER ST,15,300,2020-01-16,60,Evaluation needs to be conducted in 1 year,19,3,3,3,2,3,3,2,3,3,N/A,3,4,2,3,3,3,3,4,4,3,S1329,43.65586332,-79.366647156,315513.091,4834942.867
286802,4697372,2019,2019,2019,PRIVATE,17,Don Valley North,55 SMOOTH ROSE CRT,27,301,2019-12-20,100,Evaluation needs to be conducted in 3 years,19,5,5,5,5,N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,N1731,NA,NA,318235.3,4848061.845
286803,4654253,2019,2019,2019,PRIVATE,12,Toronto-St. Paul's,15 ROEHAMPTON AVE,36,466,2019-12-18,100,Evaluation needs to be conducted in 3 years,18,5,5,5,5,N/A,5,5,5,5,N/A,5,5,5,5,5,5,5,5,5,5,S1221,NA,NA,313015.722,4840671.054
286804,4154126,2017,2019,1961,PRIVATE,14,Toronto-Danforth,85 GAMBLE AVE,6,81,2019-12-17,86,Evaluation needs to be conducted in 3 years,18,3,4,5,4,5,4,4,5,5,N/A,3,5,5,4,4,5,3,4,5,N/A,S1421,43.6898006862,-79.3508860504,316805.327,4838660.223
286805,4155874,NA,2019,1955,PRIVATE,03,Etobicoke-Lakeshore,5 BIRCHLEA AVE,3,13,2019-12-13,76,Evaluation needs to be conducted in 2 years,16,4,4,5,3,4,3,N/A,4,N/A,N/A,4,4,5,4,3,3,4,4,3,N/A,W0334,43.592642046,-79.527957262,302531.131,4827854.897
286806,4261157,NA,2019,1957,PRIVATE,03,Etobicoke-Lakeshore,103 SIXTEENTH ST,3,10,2019-12-13,55,Evaluation needs to be conducted in 1 year,15,2,3,4,2,2,2,N/A,2,N/A,N/A,2,2,5,3,3,3,N/A,3,3,N/A,W0335,43.6028075946,-79.5164885645,303453.266,4828985.195
286807,4154533,NA,2019,1956,PRIVATE,08,Eglinton-Lawrence,88 NEPTUNE DR,3,11,2019-12-12,65,Evaluation needs to be conducted in 1 year,17,3,3,3,3,3,4,N/A,3,N/A,3,3,3,5,3,3,3,3,4,3,N/A,N0823,43.732494717,-79.4377218694,309801.528,4843394.458
286808,4154502,NA,2019,NA,PRIVATE,08,Eglinton-Lawrence,89 NEPTUNE DR,3,11,2019-12-12,62,Evaluation needs to be conducted in 1 year,17,3,3,3,3,3,3,N/A,3,N/A,3,3,3,5,2,3,4,3,3,3,N/A,N0823,43.7318051897,-79.4379426197,309783.803,4843317.843
286809,4154275,2017,2019,1960,PRIVATE,07,Humber River-Black Creek,25 DUNCANWOODS DR,11,148,2019-12-12,75,Evaluation needs to be conducted in 2 years,19,4,4,5,4,4,4,4,3,4,3,3,4,5,3,3,4,4,3,3,N/A,W0722,43.7496851095,-79.55739159,300162.561,4845304.003
286810,4153465,NA,2019,1907,PRIVATE,11,University-Rosedale,481 PALMERSTON BLVD,3,11,2019-12-12,59,Evaluation needs to be conducted in 1 year,15,3,4,3,4,2,4,N/A,4,N/A,N/A,2,2,5,2,3,1,3,2,N/A,N/A,S1133,43.6621199142,-79.4122665445,311860.32,4835577.963
286811,4154957,2017,2019,1947,PRIVATE,12,Toronto-St. Paul's,113 VAUGHAN RD,3,12,2019-12-12,72,Evaluation needs to be conducted in 2 years,13,3,4,4,4,N/A,4,N/A,3,N/A,N/A,3,4,5,3,4,3,N/A,3,N/A,N/A,S1229,43.6843811107,-79.4210952142,311145.925,4838050.37
286812,4171348,NA,2019,1937,PRIVATE,08,Eglinton-Lawrence,3488 YONGE ST,3,22,2019-12-12,64,Evaluation needs to be conducted in 1 year,15,3,3,3,3,3,3,N/A,3,N/A,N/A,3,3,5,3,3,3,N/A,4,3,N/A,N0825,43.7351428526,-79.405176606,312422.962,4843691.145
286813,4155241,NA,2019,1954,PRIVATE,03,Etobicoke-Lakeshore,183 BERRY RD,4,50,2019-12-12,64,Evaluation needs to be conducted in 1 year,17,3,3,5,3,3,3,N/A,3,N/A,2,3,2,4,3,3,4,3,4,3,N/A,W0329,43.636390118,-79.4911570627,305497.797,4832715.966
286814,4153597,2017,2019,1923,PRIVATE,13,Toronto Centre,214 WELLESLEY ST E,3,38,2019-12-12,80,Evaluation needs to be conducted in 2 years,15,4,4,5,4,4,4,N/A,4,N/A,N/A,4,4,5,3,4,4,N/A,3,4,N/A,S1323,43.6677644838,-79.3730310131,315023.82,4836209.126
286815,4153974,2017,2019,1952,PRIVATE,08,Eglinton-Lawrence,2515 BATHURST ST,11,114,2019-12-12,78,Evaluation needs to be conducted in 2 years,19,4,4,5,4,3,4,4,4,4,3,4,4,5,4,3,4,4,4,3,N/A,N0833,43.7056275086,-79.4260651529,310743.22,4840410.462
286816,4154708,2020,2019,NA,PRIVATE,18,Willowdale,2 ANCONA ST,4,32,2019-12-12,49,Building Audit,17,2,2,2,2,2,3,N/A,2,2,N/A,2,3,5,2,2,3,3,3,2,N/A,N1822,43.7749913097,-79.439415264,309661.717,4848115.514
286817,4506270,NA,2019,1955,PRIVATE,03,Etobicoke-Lakeshore,11 BIRCHLEA AVE,3,13,2019-12-12,63,Evaluation needs to be conducted in 1 year,13,3,3,4,3,N/A,3,N/A,3,N/A,N/A,3,3,4,3,3,3,N/A,3,N/A,N/A,W0334,43.592573631,-79.528276577,302501.802,4827845.661
286818,4495076,NA,2019,1955,PRIVATE,03,Etobicoke-Lakeshore,7 BIRCHLEA AVE,3,13,2019-12-12,66,Evaluation needs to be conducted in 2 years,13,3,4,4,3,N/A,3,N/A,3,N/A,N/A,3,4,4,3,3,3,N/A,3,N/A,N/A,W0334,43.592625398,-79.528050439,302525.459,4827853.111
286819,4153161,NA,2019,1926,PRIVATE,09,Davenport,1121 BLOOR ST W,4,11,2019-12-12,50,Building Audit,14,2,2,3,2,N/A,2,N/A,2,N/A,N/A,2,2,3,3,3,3,N/A,3,3,N/A,S0934,43.6597666978,-79.4348680192,310037.689,4835314.866
286820,4153038,2020,2019,1890,PRIVATE,04,Parkdale-High Park,1340 KING ST W,4,16,2019-12-12,50,Building Audit,14,2,2,3,2,2,2,N/A,3,N/A,N/A,2,2,3,3,3,3,N/A,3,N/A,N/A,S0436,43.6379541614,-79.4330334005,310187.598,4832891.726
286821,4154437,NA,2019,1954,PRIVATE,06,York Centre,2994 KEELE ST,4,12,2019-12-12,70,Evaluation needs to be conducted in 2 years,16,3,4,3,4,3,4,N/A,4,N/A,3,3,3,5,3,4,3,N/A,4,3,N/A,N0627,43.736711483,-79.48501293,305991.518,4843862.101
286822,4154439,NA,2019,1954,PRIVATE,06,York Centre,2988 KEELE ST,3,11,2019-12-12,49,Building Audit,16,2,2,3,2,2,3,N/A,3,N/A,3,3,2,2,2,2,3,N/A,3,2,N/A,N0627,43.736204601,-79.484886345,306001.724,4843805.792
286823,4155207,NA,2019,1955,PRIVATE,04,Parkdale-High Park,585 JANE ST,4,25,2019-12-12,77,Evaluation needs to be conducted in 2 years,15,4,3,4,3,4,4,N/A,4,N/A,N/A,4,3,5,4,4,4,N/A,4,4,N/A,S0422,43.6645529032,-79.4903043858,305566.283,4835844.669
286824,4155273,NA,2019,1961,PRIVATE,03,Etobicoke-Lakeshore,28 RIVERWOOD PKWY,7,58,2019-12-12,65,Evaluation needs to be conducted in 1 year,17,3,3,4,3,3,3,N/A,3,5,3,3,3,4,3,3,4,N/A,3,2,N/A,W0327,43.6393299361,-79.4902695407,305569.433,4833042.572
286825,4153235,NA,2019,1918,PRIVATE,11,University-Rosedale,661 HURON ST,3,15,2019-12-12,67,Evaluation needs to be conducted in 2 years,14,4,3,2,4,N/A,4,N/A,4,N/A,N/A,3,4,5,3,3,3,N/A,2,3,N/A,S1127,43.674829239,-79.404270792,312503.317,4836991.544
286826,4152727,2017,2019,1970,PRIVATE,21,Scarborough Centre,1 ANTRIM CRES,12,167,2019-12-11,86,Evaluation needs to be conducted in 3 years,19,5,4,5,5,5,5,5,4,5,3,3,5,5,4,4,4,3,5,3,N/A,E2123,43.7706671849,-79.2834762458,322216.1,4847656.036
286827,4153785,2017,2019,1964,PRIVATE,12,Toronto-St. Paul's,55 BROWNLOW AVE,15,121,2019-12-11,78,Evaluation needs to be conducted in 2 years,17,4,4,4,4,4,4,N/A,5,4,N/A,4,3,5,4,4,4,3,3,3,N/A,S1228,43.7066788107,-79.3906195508,313599.755,4840530.418
286828,4153406,2017,2019,1993,TCHC,10,Spadina-Fort York,15 LARCH ST,3,20,2019-12-11,85,Evaluation needs to be conducted in 2 years,15,4,5,5,4,N/A,5,N/A,3,N/A,N/A,4,5,5,4,4,4,4,4,4,N/A,S1024,43.652655724,-79.39647886,313134.686,4834528.914
286829,4152725,2017,2019,1974,PRIVATE,21,Scarborough Centre,41 ANTRIM CRES,14,192,2019-12-11,82,Evaluation needs to be conducted in 2 years,20,5,4,5,4,3,5,4,3,5,4,3,4,5,4,4,4,3,5,3,5,E2123,43.771912239,-79.287922032,321852.127,4847784.889
286830,4152729,2017,2019,1971,PRIVATE,21,Scarborough Centre,20 ANTRIM CRES,13,177,2019-12-11,88,Evaluation needs to be conducted in 3 years,20,5,4,5,5,5,5,5,4,5,4,4,5,5,4,3,4,3,5,3,5,E2123,43.7720555044,-79.2853142425,322067.736,4847809.886
286831,4152771,2017,2019,1971,PRIVATE,21,Scarborough Centre,126 BELLAMY RD N,16,253,2019-12-11,56,Evaluation needs to be conducted in 1 year,19,2,3,4,3,2,3,2,3,3,3,2,3,4,3,3,3,3,2,2,N/A,E2136,43.7424264798,-79.2319698725,326372.763,4844530.667
286832,4153407,2017,2019,1993,TCHC,10,Spadina-Fort York,76 GRANGE AVE,3,11,2019-12-11,84,Evaluation needs to be conducted in 2 years,14,5,4,5,4,N/A,4,N/A,3,N/A,N/A,4,5,5,4,4,4,4,4,N/A,N/A,S1024,43.652192629,-79.396788053,313100.214,4834501.899
286833,4153781,2017,2019,1963,PRIVATE,12,Toronto-St. Paul's,44 DUNFIELD AVE,15,162,2019-12-11,86,Evaluation needs to be conducted in 3 years,16,5,4,5,4,4,4,N/A,5,4,5,3,4,5,4,4,5,N/A,4,N/A,N/A,S1228,43.705600128,-79.395221028,313228.789,4840411.062
286834,4155115,NA,2019,1956,PRIVATE,05,York South-Weston,9 GREENTREE CRT,3,28,2019-12-11,50,Building Audit,14,2,2,2,2,2,4,N/A,2,N/A,N/A,2,3,4,3,2,2,N/A,3,N/A,N/A,W0532,43.6921471253,-79.4794625352,306440.017,4838910.374
286835,4153404,2017,2019,1923,TCHC,10,Spadina-Fort York,11 SULLIVAN ST,3,17,2019-12-11,76,Evaluation needs to be conducted in 2 years,14,4,4,5,3,3,4,N/A,3,N/A,N/A,4,4,5,3,4,4,N/A,3,N/A,N/A,S1024,43.6514274301,-79.3935632279,313370.319,4834391.822
286836,4152726,2017,2019,1971,PRIVATE,21,Scarborough Centre,11 ANTRIM CRES,12,167,2019-12-11,85,Evaluation needs to be conducted in 2 years,19,4,4,5,4,5,5,4,4,5,3,3,5,5,4,4,4,5,5,3,N/A,E2123,43.7707832946,-79.2843673903,322144.325,4847668.747
286837,4232801,2017,2019,1989,PRIVATE,21,Scarborough Centre,4 ANTRIM CRES,10,65,2019-12-11,87,Evaluation needs to be conducted in 3 years,18,4,4,5,5,4,5,5,3,4,N/A,4,5,5,4,4,4,5,5,3,N/A,E2123,43.7717770023,-79.2843647481,322144.253,4847779.143
286838,4153766,NA,2019,1956,PRIVATE,12,Toronto-St. Paul's,25 DAVISVILLE AVE,4,14,2019-12-11,76,Evaluation needs to be conducted in 2 years,16,3,3,5,4,3,4,N/A,3,N/A,4,3,4,5,4,4,4,N/A,4,4,N/A,S1233,43.6982817517,-79.3955853975,313200.678,4839596.99
286839,4154689,NA,2019,1953,PRIVATE,06,York Centre,4089 BATHURST ST,3,10,2019-12-11,54,Evaluation needs to be conducted in 1 year,16,2,3,3,2,3,3,N/A,3,N/A,2,2,3,5,2,2,2,N/A,3,3,N/A,N0630,43.7451902224,-79.4355554925,309974.977,4844804.968
286840,4153825,2017,2019,1963,PRIVATE,12,Toronto-St. Paul's,75 BROADWAY AVE,10,205,2019-12-10,81,Evaluation needs to be conducted in 2 years,19,4,4,5,4,4,4,4,4,4,4,4,3,5,4,4,4,4,4,4,N/A,S1221,43.709951709,-79.394607069,313277.659,4840894.571
286841,4286259,2017,2019,1980,TCHC,10,Spadina-Fort York,127 ST PATRICK ST,12,54,2019-12-10,80,Evaluation needs to be conducted in 2 years,18,4,4,4,5,4,3,4,4,4,4,4,4,5,4,4,4,N/A,3,4,N/A,S1024,43.6538851559,-79.3894662772,313653.128,4834726.461
286842,4153605,2017,2019,1931,PRIVATE,14,Toronto-Danforth,9 TENNIS CRES,4,54,2019-12-10,74,Evaluation needs to be conducted in 2 years,16,2,4,5,3,4,4,N/A,4,N/A,4,4,3,5,3,4,4,N/A,3,3,N/A,S1428,43.6726051315,-79.3542475992,316537.683,4836749.389
286843,4155327,2017,2019,1966,PRIVATE,02,Etobicoke Centre,289 THE KINGSWAY,17,73,2019-12-10,77,Evaluation needs to be conducted in 2 years,19,4,4,4,4,4,3,3,4,4,3,4,4,5,4,4,4,4,4,3,N/A,W0229,43.6631991618,-79.5195385532,303208.491,4835694.511
286844,4153913,2017,2019,1982,PRIVATE,12,Toronto-St. Paul's,5 MALLORY GDNS,11,60,2019-12-10,76,Evaluation needs to be conducted in 2 years,17,4,4,4,3,4,4,N/A,5,5,N/A,4,3,5,3,4,3,3,3,4,N/A,S1232,43.69068475,-79.395885257,313177.321,4838753.869
286845,4155717,2017,2019,1975,SOCIAL HOUSING,22,Scarborough-Agincourt,3333 FINCH AVE E,6,297,2019-12-10,86,Evaluation needs to be conducted in 3 years,18,4,4,4,5,4,5,4,4,4,N/A,4,5,5,4,4,4,N/A,4,4,5,E2225,43.7960933089,-79.3168137535,319537.83,4850443.82
286846,4153799,2017,2019,1989,PRIVATE,12,Toronto-St. Paul's,77 ROEHAMPTON AVE,11,81,2019-12-10,81,Evaluation needs to be conducted in 2 years,19,4,4,5,4,4,4,4,3,4,4,4,4,5,4,4,4,4,4,4,N/A,S1221,43.708135683,-79.396161299,313152.656,4840692.662
